Hashtag,Count
NYC,4
centralpark,2
jetblue,2
fashion,1
newyorkcity,1
USA,1
stuckinNY,1
Newyear2015,1
gramsintheback,1
tinaknowles,1
PoppaThot,1
Herbalife,1
ButWhenWeBored,1
crystals,1
CowboyNation,1
