Hashtag,Count
nyc,15
centralpark,7
whatveganseat,4
newyork,4
365garlic,2
fall,2
cheesecakefantasy,2
j\xc3\xa4nkare,2
NYC,2
yummy,2
fullsize,2
CliniqueHappy,2
sweets,2
wod,2
boogeyman,2
