Hashtag,Count
nyc,17
NYC,13
TEAMGATORFITNESS_USA,11
tbt,10
fashion,8
FITNESSMOTIVATION,7
snow,7
newyorkcity,5
PUSHINGWEIGHTSPORTS,5
KINGPITOGATOR,5
PUSHINGWEIGHT,5
FITLIFE,5
newyork,4
love,4
2015,4
