Hashtag,Count
nyc,12
newyork,5
NYC,4
style,3
art,3
monday,3
NewYork,2
resolutions,2
photooftheday,2
lunch,2
newyears,2
fashion,2
gold,2
eatingfortheinsta,2
rings,2
