Hashtag,Count
nyc,8
NYC,5
christmas,4
newyork,3
Christmas,3
aniyeby,2
swag,2
follow,2
menswear,2
sneakerporn,2
water,2
shoeporn,2
CafeDeBroadway,2
awesome,2
instashoes,2
