Hashtag,Count
nyc,22
NYC,11
newyork,8
newyorkcity,6
manhattan,6
ny,5
brooklyn,4
LoveWillConquerAll,4
design,3
love,3
beautiful,3
cute,3
happyholidays,3
christmas,3
NewYork,2
