Hashtag,Count
nyc,22
brooklyn,17
newyork,12
NYC,8
brooklynbridge,8
bridge,5
GroundZero,4
lincolnmosaic,4
WorldTradeCenter,4
911Museum,4
Brooklyn,4
newyorkcity,3
usa,3
travel,3
art,3
