Hashtag,Count
jessica,2
dt,2
art,1
femaleslovechipotle,1
gold,1
Poboy,1
neon,1
chipotletho,1
gg,1
ot9,1
colors,1
dm,1
weareone,1
APHA2014,1
follow,1
